family	A10_count	A11_count	A16_count	A17_count	A18_count	A19_count	A22_count	A23_count	A2_count	A5_count	A7_count	A9_count	B12_count	B28_count	B29_count	B30_count	B32_count	B34_count	B35a_count	B35b_count	B37_count	B39_count	B42_count	B44_count	B47_count	B49_count	B51_count	B6_count	B8_count	C53_count	C54_count	C57_count	C60_count	C62_count	SRR059875_count	SRR059905_count	SRR060041_count	SRR060389_count	SRR061249_count	SRR061251_count	SRR061257_count	SRR062389_count	SRR1031063_count	SRR1031677_count	SRR1564324_count	SRR1565744_count	SRR1803853_count	SRR1803859_count	SRR1804260_count	SRR1804274_count	SRR1804292_count	SRR1804378_count	SRR1804718_count	SRR1804818_count	SRR1952524_count	SRR1952532_count	SRR1952557_count	SRR1952578_count	SRR2175813_count	SRR346700_count	SRR513376_count	SRR513802_count	SRR513813_count	SRR514204_count	SRR514244_count	SRR514849_count	SRR533811_count	SRR628262_count	marker_length	tb_avg	hmp_avg
gb|NP_309766_1|ARO_3000676|H-NS__Escherichia_coli_O157_H7_str__Sakai_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163531849	0	0	32	0	0.00480976
gb|NP_310518|ARO_3004127|Escherichia_coli_MipA__Escherichia_coli_O157_H7_str__Sakai_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547271895	22	0	0.016096232
gb|NP_311275_1|ARO_3000832|evgA__Escherichia_coli_O157_H7_str__Sakai_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.310597249	71	0	0.067958743
gb|NP_312864_1|ARO_3000830|cpxA__Escherichia_coli_O157_H7_str__Sakai_	0	0	0	0	0	0	0	0	0	0	0	40.50464686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.8297441	0	0	34.65743448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.904750827	34	15.17623016	0.085433848
gb|NP_312937_1|ARO_3003288|Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin__Escherichia_coli_O157_H7_str__Sakai_	0	0	0	0	0	0	0	0	0	0	19.83249475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0.583308669	0
gb|NP_348848_1|ARO_3004561|Clostridium_difficile_murG_with_mutation_conferring_resistance_to_vancomycin__Clostridium_acetobutylicum_ATCC_824_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0
gb|NP_358469_1|ARO_3000822|pmrA__Streptococcus_pneumoniae_R6_	45.70588732	0	0	0	0	0	0	0	95.2844268	0	5.085255064	0	9.087684904	46.68770134	12.0543107	0	0	4.925262636	14.91208786	6.804098016	0	3.238646169	29.21278526	30.230309	0	0	0	0	2.772514114	0	0	3.850826053	17.35764892	96.09807495	98.44940949	199.4997345	171.2387168	118.3360496	1.481311532	0	0	45.61688974	0	0	0	0	0	0	0	69.39919761	0	0	1.870906872	10.58537623	0	2.466539815	46.90718969	17.60532261	0	14.6340872	80.80984176	0	2.128150507	73.65610636	0	0.427698681	0	0.968250276	20	12.45022115	28.12002292
gb|NP_358565_1|ARO_3000614|mefE__Streptococcus_pneumoniae_R6_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0
gb|NP_359110_1|ARO_3003042|Streptococcus_pneumoniae_PBP2b_conferring_resistance_to_amoxicillin__Streptococcus_pneumoniae_R6_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.712300178	0	0	0	0	0	0	0	1.726210038	0	0	0.847770578	0	0	0	0	0	0	3.418930848	0	60.29560188	0	0	0	0	0	0	0	0	0	0	132.2618011	0	0	0	29.9021164	0	0	0	1.563748761	0	0	0	0	0	0.660566436	0	0.194579693	0.31438587	2.606910014	0	0	0	0	20	0.197212107	6.699991476
gb|NP_388442_1|ARO_3004476|vmlR__Bacillus_subtilis_subsp__subtilis_str__168_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
gb|NP_414995_1|ARO_3000216|acrB__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.630590743	0	0	3.776176075	33	0	0.159022553
gb|NP_414997_1|ARO_3003807|Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.537507108	0	0	0	0.236317499	0	0	0.662487031	37	0	0.101067989
gb|NP_415222_1|ARO_3003841|kdpE__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.168761678	0	0	0	0	0	0	0	19	0	0.122610638
gb|NP_415372_1|ARO_3003751|Escherichia_coli_nfsA_mutations_conferring_resistance_to_nitrofurantoin__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.20614702	0	0	0	0	0	0	0	0	74.85788107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	2.501883179	0
gb|NP_415434_1|ARO_3003950|msbA__Escherichia_coli_str__K-12_substr__MG1655_	34.27941549	194.9057864	374.2536508	5.036418087	0	102.6889868	380.1623017	0	0	120.960858	7.627882596	121.5139406	265.8147834	0	0	6.619806381	40.84163946	0	5.592032946	122.4737643	18.97579152	111.7332928	87.63835577	0	0	0	0	0	170.509618	0	0	5.77623908	225.649436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	70.67805883	0
gb|NP_415449_1|ARO_3003390|Pseudomonas_aeruginosa_ompF_with_mutation__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|NP_415611_1|ARO_3004049|antibiotic_resistant_fabG__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	10.07283617	0	0	0	0	0	0	15.25576519	13.50154895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.2087279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	8.236437594	0
gb|NP_415804_1|ARO_3004045|antibiotic_resistant_fabI__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	241.7480682	0	10.80936703	0	0	0	0	15.25576519	0	0	0	0	26.47922553	27.22775964	0	11.18406589	163.2983524	0	0	122.6936981	0	0	0	0	0	8.317542341	0	0	0	329.7953295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	28.14144629	0
gb|NP_416340_1|ARO_3003820|mgrB__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	3.813941298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320774011	0	0	47	0.112174744	0.00943453
gb|NP_416715_1|ARO_3003952|yojI__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|NP_417169_1|ARO_3000516|emrR__Escherichia_coli_str__K-12_substr__MG1655_	0	0	87.47758522	4.224092589	0	0	151.9313546	0	0	39.88202203	0	73.60521848	5.716446956	0	0	9.977679183	0	0	0	72.75995136	14.30059651	23.79700881	36.75156855	0	0	0	0	0	31.39201464	0	0	0	101.9061969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241742733	0	0	63	19.22710988	0.00711008
gb|NP_418486_1|ARO_3003511|Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance__Escherichia_coli_str__K-12_substr__MG1655_	0	0	117.4229351	24.55253818	0	0	119.6007241	0	0	42.31530016	4.131769739	55.02416974	0	0	0	5.976214094	17.5575831	0	2.01934523	98.58854521	51.3927687	42.10240019	31.64718403	0	0	0	0	0	138.16362	0	0	4.171728225	103.4226582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242647432	0.248217985	0	0.561930964	21	25.237926	0.030964599
gb|NP_418574_1|ARO_3004290|Escherichia_coli_ampC__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
gb|NP_439290|ARO_3004446|Haemophilus_influenzae_PBP3_conferring_resistance_to_beta-lactam_antibiotics__Haemophilus_influenzae_Rd_KW20_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0
gb|NP_459345_3|ARO_3000791|mdsC__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0
gb|NP_459346_1|ARO_3000790|mdsB__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0
gb|NP_459347_3|ARO_3000789|mdsA__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0
gb|NP_459349_1|ARO_3000504|golS__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
gb|NP_460903_1|ARO_3000826|sdiA__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|NP_461214_1|ARO_3003926|Salmonella_enterica_gyrA_conferring_resistance_to_fluoroquinolones__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.223534635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.665845435	0	0	0	0	1.399174641	0	0	0	0	0	0	0	0	0	0	0	0	1.013407889	0	0	0	0	9.536216414	0	0	0	0.356729436	0	0	0	0.231670119	0	0	9	0.153633372	0.56479541
gb|NP_465220_1|ARO_3003770|Listeria_monocytogenes_mprF__Listeria_monocytogenes_EGD-e_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0
gb|NP_627787|ARO_3002914|vanJ__Streptomyces_coelicolor_A3(2)_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
gb|NP_831795_1|ARO_3000172|FosB__Bacillus_cereus_ATCC_14579_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.847782732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0.083758316	0
gb|NP_848167_1|ARO_3002675|catB2__Pasteurella_multocida_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
gb|NP_863168_1|ARO_3004456|Enterococcus_faecium_chloramphenicol_acetyltransferase__Enterococcus_faecium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
gb|NP_863643_1|ARO_3002597|AAC(6_)-Ie-APH(2__)-Ia__Staphylococcus_aureus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.616745126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0.165198386
gb|NP_899166_1|ARO_3003111|lsaB__Staphylococcus_sciuri_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
gb|NP_899170_1|ARO_3000599|Erm(33)__Staphylococcus_sciuri_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
gb|Q8FW76|ARO_3003772|Brucella_suis_mprF__Brucella_suis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0
gb|SIP52035_1|ARO_3004054|Pseudomonas_aeruginosa_CpxR__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.17216485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.2354797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.91248232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	7.423754251	0.320955362
gb|WP_000031017_1|ARO_3000318|mphB__Enterobacteriaceae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
gb|WP_000192137_1|ARO_3000838|arlR__Bacillales_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0
gb|WP_000195296_1|ARO_3003316|Escherichia_coli_parE_conferring_resistance_to_fluoroquinolones__Proteobacteria_	0	0	0	0	0	266.9913656	778.7567149	0	0	235.8736731	0	0	1205.027018	0	0	17.21149659	0	0	0	26.53598226	0	0	0	0	0	0	0	0	519.0146421	0	0	30.03644322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	90.57198047	0
gb|WP_000420313_1|ARO_3000616|mel__Bacteria_	0	0	0	0	0	0	0	0	99.53819586	0	61.97654609	0	66.45369586	0	0	0	0	0	27.26116061	0	30.83566122	7.894200037	0	73.6863782	0	27.97642908	6.746875684	233.5872271	0	0	0	0	14.10308975	66.92544505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	21.08779131	0
gb|WP_000572405_1|ARO_3002644|APH(3_)-IIa__Bacteria_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0
gb|WP_000725529_1|ARO_3001209|mecC__Staphylococcus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0
gb|WP_000764731_1|ARO_3003386|Escherichia_coli_folP_with_mutation_conferring_resistance_to_sulfonamides__Proteobacteria_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|WP_001025093|ARO_3003323|Staphylococcus_aureus_pgsA_mutations_conferring_resistance_to_daptomycin__Staphylococcus_aureus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
gb|WP_001033157|ARO_3003733|fusC__Staphylococcus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0
gb|WP_001041372_1|ARO_3003767|mphM__Bacillus_cereus_group_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0
gb|WP_001283444_1|ARO_3000815|mgrA__Staphylococcus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.488613701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0.043782756	0
gb|WP_002356022|ARO_3003797|Enterococcus_faecalis_YybT_with_mutation_conferring_daptomycin_resistance__Enterococcus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.079579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0.325869971	0
gb|WP_002389492_1|ARO_3003805|Enterococcus_faecalis_gshF_with_mutation_conferring_daptomycin_resistance__Enterococcus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.61027453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0.459125722	0
gb|WP_003246254_1|ARO_3004541|mphK__Bacillales_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
gb|WP_004025678_1|ARO_3003305|Ureaplasma_urealyticum__gyrB_conferring_resistance_to_fluoroquinolone__Ureaplasma_urealyticum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0
gb|WP_004236715_1|ARO_3003306|Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone__Morganella_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0
gb|WP_005768149_1|ARO_3003302|Bartonella_bacilliformis_gyrB_conferring_resistance_to_aminocoumarin__Bartonella_bacilliformis_KC583_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0
gb|WP_005813024_1|ARO_3003724|vanWI__Desulfitobacterium_hafniense_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0
gb|WP_009887863_1|ARO_3003357|Clostridium_difficile_EF-Tu_mutants_conferring_resistance_to_elfamycin__Clostridium_difficile_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|WP_010891786_1|ARO_3003309|Ureaplasma_urealyticum_parC_conferring_resistance_to_fluoroquinolone__Ureaplasma_parvum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0
gb|WP_011303797|ARO_3003731|fusD__Staphylococcus_saprophyticus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0
gb|WP_011461303_1|ARO_3003728|vanRI__Desulfitobacterium_hafniense_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
gb|WP_011461306_1|ARO_3003727|vanKI__Desulfitobacterium_hafniense_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0
gb|WP_013236720_1|ARO_3004562|Clostridium_difficile_gyrB_conferring_resistance_to_fluoroquinolone__Clostridium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0
gb|WP_013240699_1|ARO_3004563|Clostridium_difficile_rpoB_with_mutation_conferring_resistance_to_rifampicin__Clostridium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0
